PPoPP,ACM SIGPLAN Symposium on Principles & Practice of Parallel Programming,http://dblp.uni-trier.de/db/conf/ppopp/,Computer Architecture / Parallel and Distributed Computing / Storage Systems,A
HotOS,USENIX Workshop on Hot Topics in Operating Systems,http://dblp.uni-trier.de/db/conf/hotos/,Software Engineering / System Software / Programming Language,B
PEPM,ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation,http://dblp.uni-trier.de/db/conf/pepm/,Software Engineering / System Software / Programming Language,C
PASTE,ACMSIGPLAN-SIGSOFT Workshop on Program Analysis for Software Tools and Engineering,http://dblp.uni-trier.de/db/conf/paste/,Software Engineering / System Software / Programming Language,C
APLAS,Asian Symposium on Programming Languages and Systems,http://dblp.uni-trier.de/db/conf/aplas/,Software Engineering / System Software / Programming Language,C
APSEC,Asia-Pacific Software Engineering Conference,http://dblp.uni-trier.de/db/conf/apsec/,Software Engineering / System Software / Programming Language,C
EASE,Evaluation and Assessment in Software Engineering,http://dblp.uni-trier.de/db/conf/ease/,Software Engineering / System Software / Programming Language,C
ICECCS,IEEE International Conference on Engineering of Complex Computer Systems,http://dblp.uni-trier.de/db/conf/iceccs/,Software Engineering / System Software / Programming Language,C
ICST,IEEE International Conference on Software Testing Verification and Validation,http://dblp.uni-trier.de/db/conf/icst/,Software Engineering / System Software / Programming Language,C
ISPASS,IEEE International Symposium on Performance Analysis of Systems and Software,http://dblp.uni-trier.de/db/conf/ispass/,Software Engineering / System Software / Programming Language,C
SCAM,IEEE International Working Conference on Source Code Analysis and Manipulation,http://dblp.uni-trier.de/db/conf/scam/,Software Engineering / System Software / Programming Language,C
COMPSAC,International Computer Software and Applications Conference,http://dblp.uni-trier.de/db/conf/compsac/,Software Engineering / System Software / Programming Language,C
ICFEM,International Conference on Formal Engineering Methods,http://dblp.uni-trier.de/db/conf/icfem/,Software Engineering / System Software / Programming Language,C
TOOLS,International Conference on Objects Models Components Patterns,http://dblp.uni-trier.de/db/conf/tools/,Software Engineering / System Software / Programming Language,C
QSIC,International Conference on Quality Software,http://dblp.uni-trier.de/db/conf/qsic/,Software Engineering / System Software / Programming Language,C
SCC,International Conference on Service Computing,http://dblp.uni-trier.de/db/conf/IEEEscc/,Software Engineering / System Software / Programming Language,C
ICSSP,International Conference on Software and System Process,http://dblp.uni-trier.de/db/conf/ispw/,Software Engineering / System Software / Programming Language,C
SEKE,International Conference on Software Engineering and Knowledge Engineering,http://dblp.uni-trier.de/db/conf/seke/,Software Engineering / System Software / Programming Language,C
ICSR,International Conference on Software Reuse,http://dblp.uni-trier.de/db/conf/icsr/,Software Engineering / System Software / Programming Language,C
ICWE,International Conference on Web Engineering,http://dblp.uni-trier.de/db/conf/icwe/,Software Engineering / System Software / Programming Language,C
SPIN,International SPIN Workshop on Model Checking Software,http://dblp.uni-trier.de/db/conf/spin/,Software Engineering / System Software / Programming Language,C
ATVA,International Symposium on Automated Technology for Verification and Analysis,http://dblp.uni-trier.de/db/conf/atva/,Software Engineering / System Software / Programming Language,C
LOPSTR,International Symposium on Logic-based Program Synthesis and Transformation,http://dblp.uni-trier.de/db/conf/lopstr/,Software Engineering / System Software / Programming Language,C
TASE,International Symposium on Theoretical Aspects of Software Engineering,http://dblp.uni-trier.de/db/conf/tase/,Software Engineering / System Software / Programming Language,C
MSR,Mining Software Repositories,http://dblp.uni-trier.de/db/conf/msr/,Software Engineering / System Software / Programming Language,C
REFSQ,Requirements Engineering: Foundation for Software Quality,http://dblp.uni-trier.de/db/conf/refsq/,Software Engineering / System Software / Programming Language,C
WICSA,Working IEEE/IFIP Conference on Software Architecture,http://dblp.uni-trier.de/db/conf/wicsa/,Software Engineering / System Software / Programming Language,C
SIGMOD,ACM Conference on Management of Data,http://dblp.uni-trier.de/db/conf/sigmod/,Database / Data Mining / Information Retrieval,A
SIGKDD,ACM Knowledge Discovery and Data Mining,http://dblp.uni-trier.de/db/conf/kdd/,Database / Data Mining / Information Retrieval,A
ICDE,IEEE International Conference on Data Engineering,http://dblp.uni-trier.de/db/conf/icde/,Database / Data Mining / Information Retrieval,A
SIGIR,International Conference on Research on Development in Information Retrieval,http://dblp.uni-trier.de/db/conf/sigir/,Database / Data Mining / Information Retrieval,A
VLDB,International Conference on Very Large Data Bases,http://dblp.uni-trier.de/db/conf/vldb/,Database / Data Mining / Information Retrieval,A
CIKM,ACM International Conference on Information and Knowledge Management,http://dblp.uni-trier.de/db/conf/cikm/,Database / Data Mining / Information Retrieval,B
WSDM,ACM International Conference on Web Search and Data Mining,http://dblp.uni-trier.de/db/conf/wsdm/,Database / Data Mining / Information Retrieval,B
PODS,ACM Symposium on Principles of Database Systems,http://dblp.uni-trier.de/db/conf/pods/,Database / Data Mining / Information Retrieval,B
DASFAA,Database Systems for Advanced Applications,http://dblp.uni-trier.de/db/conf/dasfaa/,Database / Data Mining / Information Retrieval,B
ECML,European Conference on Machine Learning,http://dblp.uni-trier.de/db/conf/ecml/,Database / Data Mining / Information Retrieval,B
PKDD,European Conference on Principles and Practice of Knowledge Discovery in Databases,http://dblp.uni-trier.de/db/conf/pkdd,Database / Data Mining / Information Retrieval,B
ISWC,IEEE International Semantic Web Conference,http://dblp.uni-trier.de/db/conf/semweb/,Database / Data Mining / Information Retrieval,B
ICDM,International Conference on Data Mining,http://dblp.uni-trier.de/db/conf/icdm/,Database / Data Mining / Information Retrieval,B
ICDT,International Conference on Database Theory,http://dblp.uni-trier.de/db/conf/icdt/,Database / Data Mining / Information Retrieval,B
EDBT,International Conference on Extending DB Technology,http://dblp.uni-trier.de/db/conf/edbt/,Database / Data Mining / Information Retrieval,B
CIDR,International Conference on Innovative Data Systems Research,http://dblp.uni-trier.de/db/conf/cidr/,Database / Data Mining / Information Retrieval,B
SDM,SIAM International Conference on Data Mining,http://dblp.uni-trier.de/db/conf/sdm/,Database / Data Mining / Information Retrieval,B
APWeb,Asia Pacific Web Conference,http://dblp.uni-trier.de/db/conf/apweb/,Database / Data Mining / Information Retrieval,C
DEXA,Database and Expert System Applications,http://dblp.uni-trier.de/db/conf/dexa/,Database / Data Mining / Information Retrieval,C
ECIR,European Conference on IR Research,http://dblp.uni-trier.de/db/conf/ecir/,Database / Data Mining / Information Retrieval,C
ESWC,Extended Semantic Web Conference,http://dblp.uni-trier.de/db/conf/esws/,Database / Data Mining / Information Retrieval,C
WebDB,International ACM Workshop on Web and Databases,http://dblp.uni-trier.de/db/conf/webdb/,Database / Data Mining / Information Retrieval,C
ER,International Conference on Conceptual Modeling,http://dblp.uni-trier.de/db/conf/er/,Database / Data Mining / Information Retrieval,C
MDM,International Conference on Mobile Data Management,http://dblp.uni-trier.de/db/conf/mdm/,Database / Data Mining / Information Retrieval,C
SSDBM,International Conference on Scientific and Statistical DB Management,http://dblp.uni-trier.de/db/conf/ssdbm/,Database / Data Mining / Information Retrieval,C
WAIM,International Conference on Web Age Information Management,http://dblp.uni-trier.de/db/conf/waim/,Database / Data Mining / Information Retrieval,C
SSTD,International Symposium on Spatial and Temporal Databases,http://dblp.uni-trier.de/db/conf/ssd/,Database / Data Mining / Information Retrieval,C
PAKDD,Pacific-Asia Conference on Knowledge Discovery and Data Mining,http://dblp.uni-trier.de/db/conf/pakdd/,Database / Data Mining / Information Retrieval,C
WISE,Web Information Systems Engineering,http://dblp.uni-trier.de/db/conf/wise/,Database / Data Mining / Information Retrieval,C
STOC,ACM Symposium on the Theory of Computing,http://dblp.uni-trier.de/db/conf/stoc/,Computer Science Theory,A
SODA,ACM-SIAM Symposium on Discrete Algorithms,http://dblp.uni-trier.de/db/conf/soda/,Computer Science Theory,A
CAV,Computer Aided Verification,http://dblp.uni-trier.de/db/conf/cav/,Computer Science Theory,A
FOCS,IEEE Annual Symposium on Foundations of Computer Science,http://dblp.uni-trier.de/db/conf/focs/,Computer Science Theory,A
LICS,IEEE Symposium on Logic in Computer Science,http://dblp.uni-trier.de/db/conf/lics/,Computer Science Theory,A
SoCG,ACM Symposium on Computational Geometry,http://dblp.uni-trier.de/db/conf/compgeom/,Computer Science Theory,B
ESA,European Symposium on Algorithms,http://dblp.uni-trier.de/db/conf/esa/,Computer Science Theory,B
CCC,IEEE Conference on Computational Complexity,http://dblp.uni-trier.de/db/conf/coco/,Computer Science Theory,B
ICALP,International Colloquium on Automata Languages and Programming,http://dblp.uni-trier.de/db/conf/icalp/,Computer Science Theory,B
CADE/IJCAR,International Conference on Automated Deduction/International Joint Conference on Automated Reasoning,http://dblp.uni-trier.de/db/conf/cade/,Computer Science Theory,B
CONCUR,International Conference on Concurrency Theory,http://dblp.uni-trier.de/db/conf/concur/,Computer Science Theory,B
HSCC,International Conference on Hybrid Systems: Computation and Control,http://dblp.uni-trier.de/db/conf/hybrid/,Computer Science Theory,B
SAT,Theory and Applications of Satisfiability Testing,http://dblp.uni-trier.de/db/conf/sat/,Computer Science Theory,B
CSL,Computer Science Logic,http://dblp.uni-trier.de/db/conf/csl/,Computer Science Theory,C
FMCAD,Formal Methods in Computer-Aided Design,http://dblp.uni-trier.de/db/conf/fmcad/,Computer Science Theory,C
FSTTCS,Foundations of Software Technology and Theoretical Computer Science,http://dblp.uni-trier.de/db/conf/fsttcs/,Computer Science Theory,C
DSAA,IEEE International Conference on Data Science and Advanced Analytics,https://dblp.uni-trier.de/db/conf/dsaa/,Computer Science Theory,C
ICTAC,International Colloquium on Theoretical Aspects of Computing,http://dblp.uni-trier.de/db/conf/ictac/,Computer Science Theory,C
IPCO,International Conference on Integer Programming and Combinatorial Optimization,http://dblp.uni-trier.de/db/conf/ipco/,Computer Science Theory,C
RTA,International Conference on Rewriting Techniques and Applications,http://dblp.uni-trier.de/db/conf/rta/,Computer Science Theory,C
ISAAC,International Symposium on Algorithms and Computation,http://dblp.uni-trier.de/db/conf/isaac/,Computer Science Theory,C
MFCS,Mathematical Foundations of Computer Science,http://dblp.uni-trier.de/db/conf/mfcs/,Computer Science Theory,C
STACS,Symposium on Theoretical Aspects of Computer Science,http://dblp.uni-trier.de/db/conf/stacs/,Computer Science Theory,C
ACM MM,ACM International Conference on Multimedia,http://dblp.uni-trier.de/db/conf/mm/,Computer Graphics and Multimedia,A
SIGGRAPH,ACM SIGGRAPH Annual Conference,http://dblp.uni-trier.de/db/conf/siggraph/,Computer Graphics and Multimedia,A
VR,IEEE Virtual Reality,http://dblp.uni-trier.de/db/conf/vr/,Computer Graphics and Multimedia,A
IEEE VIS,IEEE Visualization Conference,http://dblp.uni-trier.de/db/conf/visualization/,Computer Graphics and Multimedia,A
ICMR,ACM SIGMM International Conference on Multimedia Retrieval,http://dblp.uni-trier.de/db/conf/mir/,Computer Graphics and Multimedia,B
SI3D,ACM Symposium on Interactive 3D Graphics,http://dblp.uni-trier.de/db/conf/si3d/,Computer Graphics and Multimedia,B
SCA,ACM/Eurographics Symposium on Computer Animation,http://dblp.uni-trier.de/db/conf/sca/,Computer Graphics and Multimedia,B
DCC,Data Compression Conference,http://dblp.uni-trier.de/db/conf/dcc/,Computer Graphics and Multimedia,B
EG,Eurographics,http://dblp.uni-trier.de/db/conf/eurographics/,Computer Graphics and Multimedia,B
EuroVis,Eurographics Conference on Visualization,http://dblp.uni-trier.de/db/conf/vissym/,Computer Graphics and Multimedia,B
SGP,Eurographics Symposium on Geometry Processing,http://dblp.uni-trier.de/db/conf/sgp/,Computer Graphics and Multimedia,B
EGSR,Eurographics Symposium on Rendering,http://dblp.uni-trier.de/db/conf/rt/,Computer Graphics and Multimedia,B
ICASSP,IEEE International Conference on Acoustics Speech and SP,http://dblp.uni-trier.de/db/conf/icassp/,Computer Graphics and Multimedia,B
ICME,IEEE International Conference on Multimedia & Expo,http://dblp.uni-trier.de/db/conf/icmcs/,Computer Graphics and Multimedia,B
ISMAR,International Symposium on Mixed and Augmented Reality,http://dblp.uni-trier.de/db/conf/ismar/,Computer Graphics and Multimedia,B
PG,Pacific Graphics: The Pacific Conference on Computer Graphics and Applications,http://dblp.uni-trier.de/db/conf/pg/,Computer Graphics and Multimedia,B
SPM,Symposium on Solid and Physical Modeling,http://dblp.uni-trier.de/db/conf/sma/,Computer Graphics and Multimedia,B
VRST,ACM Symposium on Virtual Reality Software and Technology,http://dblp2.uni-trier.de/db/conf/vrst/,Computer Graphics and Multimedia,C
CASA,Computer Animation and Social Agents,http://dblp.uni-trier.de/db/conf/ca/,Computer Graphics and Multimedia,C
CGI,Computer Graphics International,http://dblp.uni-trier.de/db/conf/cgi/,Computer Graphics and Multimedia,C
INTERSPEECH,Conference of the International Speech Communication Association,http://dblp.uni-trier.de/db/conf/interspeech/,Computer Graphics and Multimedia,C
GMP,Geometric Modeling and Processing,http://dblp.uni-trier.de/db/conf/gmp/,Computer Graphics and Multimedia,C
PacificVis,IEEE Pacific Visualization Symposium,http://dblp.uni-trier.de/db/conf/apvis/,Computer Graphics and Multimedia,C
3DV,International Conference on 3D Vision,https://dblp.uni-trier.de/db/conf/3dim/,Computer Graphics and Multimedia,C
CAD/Graphics,International Conference on Computer-Aided Design and Computer Graphics,https://dblp.uni-trier.de/db/conf/cadgraphics/,Computer Graphics and Multimedia,C
ICIP,International Conference on Image Processing,http://dblp.uni-trier.de/db/conf/icip/,Computer Graphics and Multimedia,C
MMM,International Conference on Multimedia Modeling,http://dblp.uni-trier.de/db/conf/mmm/,Computer Graphics and Multimedia,C
PCM,Pacific-Rim Conference on Multimedia,http://dblp.uni-trier.de/db/conf/pcm/,Computer Graphics and Multimedia,C
SMI,Shape Modeling International,http://dblp.uni-trier.de/db/conf/smi/,Computer Graphics and Multimedia,C
AAAI,AAAI Conference on Artificial Intelligence,http://dblp.uni-trier.de/db/conf/aaai/,Artificial Intelligence,A
NeurIPS,Annual Conference on Neural Information Processing Systems,http://dblp.uni-trier.de/db/conf/nips/,Artificial Intelligence,A
ACL,Annual Meeting of the Association for Computational Linguistics,http://dblp.uni-trier.de/db/conf/acl/,Artificial Intelligence,A
CVPR,IEEE Conference on Computer Vision and Pattern Recognition,http://dblp.uni-trier.de/db/conf/cvpr/,Artificial Intelligence,A
ICCV,International Conference on Computer Vision,http://dblp.uni-trier.de/db/conf/iccv/,Artificial Intelligence,A
ICML,International Conference on Machine Learning,http://dblp.uni-trier.de/db/conf/icml/,Artificial Intelligence,A
IJCAI,International Joint Conference on Artificial Intelligence,http://dblp.uni-trier.de/db/conf/ijcai/,Artificial Intelligence,A
COLT,Annual Conference on Computational Learning Theory,http://dblp.uni-trier.de/db/conf/colt/,Artificial Intelligence,B
EMNLP,Conference on Empirical Methods in Natural Language Processing,http://dblp.uni-trier.de/db/conf/emnlp/,Artificial Intelligence,B
ECAI,European Conference on Artificial Intelligence,http://dblp.uni-trier.de/db/conf/ecai/,Artificial Intelligence,B
ECCV,European Conference on Computer Vision,http://dblp.uni-trier.de/db/conf/eccv/,Artificial Intelligence,B
ICRA,IEEE International Conference on Robotics and Automation,http://dblp.uni-trier.de/db/conf/icra/,Artificial Intelligence,B
ICAPS,International Conference on Automated Planning and Scheduling,http://dblp.uni-trier.de/db/conf/aips/,Artificial Intelligence,B
ICCBR,International Conference on Case-Based Reasoning and Development,http://dblp.uni-trier.de/db/conf/iccbr/,Artificial Intelligence,B
COLING,International Conference on Computational Linguistics,http://dblp.uni-trier.de/db/conf/coling/,Artificial Intelligence,B
KR,International Conference on Principles of Knowledge Representation and Reasoning,http://dblp.uni-trier.de/db/conf/kr/,Artificial Intelligence,B
UAI,International Conference on Uncertainty in Artificial Intelligence,http://dblp.uni-trier.de/db/conf/uai/,Artificial Intelligence,B
AAMAS,International Joint Conference on Autonomous Agents and Multi-agent Systems,http://dblp.uni-trier.de/db/conf/atal/,Artificial Intelligence,B
PPSN,Parallel Problem Solving from Nature,http://dblp.uni-trier.de/db/conf/ppsn/,Artificial Intelligence,B
AISTATS,Artificial Intelligence and Statistics,http://dblp.uni-trier.de/db/conf/aistats/,Artificial Intelligence,C
ACCV,Asian Conference on Computer Vision,http://dblp.uni-trier.de/db/conf/accv/,Artificial Intelligence,C
ACML,Asian Conference on Machine Learning,http://dblp.uni-trier.de/db/conf/acml/,Artificial Intelligence,C
BMVC,British Machine Vision Conference,http://dblp.uni-trier.de/db/conf/bmvc/,Artificial Intelligence,C
NLPCC,CCF International Conference on Natural Language Processing and Chinese Computing,https://dblp.uni-trier.de/db/conf/nlpcc/,Artificial Intelligence,C
CoNLL,Conference on Computational Natural Language Learning,http://dblp.uni-trier.de/db/conf/conll,Artificial Intelligence,C
GECCO,Genetic and Evolutionary Computation Conference,http://dblp.uni-trier.de/db/conf/gecco/,Artificial Intelligence,C
ICTAI,IEEE International Conference on Tools with Artificial Intelligence,http://dblp.uni-trier.de/db/conf/ictai/,Artificial Intelligence,C
IROS,IEEE\RSJ International Conference on Intelligent Robots and Systems,http://dblp.uni-trier.de/db/conf/iros/,Artificial Intelligence,C
ALT,International Conference on Algorithmic Learning Theory,http://dblp.uni-trier.de/db/conf/alt/,Artificial Intelligence,C
ICANN,International Conference on Artificial Neural Networks,http://dblp.uni-trier.de/db/conf/icann/,Artificial Intelligence,C
FG,International Conference on Automatic Face and Gesture Recognition,http://dblp.uni-trier.de/db/conf/fgr/,Artificial Intelligence,C
ICDAR,International Conference on Document Analysis and Recognition,http://dblp.uni-trier.de/db/conf/icdar/,Artificial Intelligence,C
ILP,International Conference on Inductive Logic Programming,http://dblp.uni-trier.de/db/conf/ilp/,Artificial Intelligence,C
KSEM,International conference on Knowledge Science Engineering and Management,http://dblp.uni-trier.de/db/conf/ksem/,Artificial Intelligence,C
ICONIP,International Conference on Neural Information Processing,http://dblp.uni-trier.de/db/conf/iconip/,Artificial Intelligence,C
ICPR,International Conference on Pattern Recognition,http://dblp.uni-trier.de/db/conf/icpr/,Artificial Intelligence,C
ICB,International Joint Conference on Biometrics,http://dblp.uni-trier.de/db/conf/icb/,Artificial Intelligence,C
IJCNN,International Joint Conference on Neural Networks,http://dblp.uni-trier.de/db/conf/ijcnn/,Artificial Intelligence,C
PRICAI, Pacific Rim International Conference on Artificial Intelligence,http://dblp.uni-trier.de/db/conf/pricai/,Artificial Intelligence,C
NAACL,The Annual Conference of the North American Chapter of the Association for Computational Linguistics,http://dblp.uni-trier.de/db/conf/naacl/,Artificial Intelligence,C
CSCW,ACM Conference on Computer Supported Cooperative Work and Social Computing,http://dblp.uni-trier.de/db/conf/cscw,Human-Computer Interaction and Pervasive Computing,A
CHI,ACM Conference on Human Factors in Computing Systems,http://dblp.uni-trier.de/db/conf/chi,Human-Computer Interaction and Pervasive Computing,A
UbiComp,ACM International Conference on Ubiquitous Computing,http://dblp.uni-trier.de/db/conf/huc/,Human-Computer Interaction and Pervasive Computing,A
GROUP,ACM Conference on Supporting Group Work,http://dblp.uni-trier.de/db/conf/group/,Human-Computer Interaction and Pervasive Computing,B
IUI,ACM International Conference on Intelligent User Interfaces,http://dblp.uni-trier.de/db/conf/iui/,Human-Computer Interaction and Pervasive Computing,B
ITS,ACM International Conference on Interactive Tabletops and Surfaces,http://dblp.uni-trier.de/db/conf/tabletop/,Human-Computer Interaction and Pervasive Computing,B
UIST,ACM Symposium on User Interface Software and Technology,http://dblp.uni-trier.de/db/conf/uist/,Human-Computer Interaction and Pervasive Computing,B
ECSCW,European Conference on Computer Supported Cooperative Work,http://dblp.uni-trier.de/db/conf/ecscw/,Human-Computer Interaction and Pervasive Computing,B
PERCOM,IEEE International Conference on Pervasive Computing and Communications,http://dblp.uni-trier.de/db/conf/percom/,Human-Computer Interaction and Pervasive Computing,B
MobileHCI,International Conference on Human Computer Interaction with Mobile Devices and Services,http://dblp.uni-trier.de/db/conf/mhci/,Human-Computer Interaction and Pervasive Computing,B
DIS,ACM Conference on Designing Interactive Systems,http://dblp.uni-trier.de/db/conf/ACMdis,Human-Computer Interaction and Pervasive Computing,C
ICMI,ACM International Conference on Multimodal Interaction,http://dblp.uni-trier.de/db/conf/icmi/,Human-Computer Interaction and Pervasive Computing,C
ASSETS,ACM SIGACCESS Conference on Computers and Accessibility,http://dblp.uni-trier.de/db/conf/assets,Human-Computer Interaction and Pervasive Computing,C
GI,Graphics Interface conference,http://dblp.uni-trier.de/db/conf/graphicsinterface/,Human-Computer Interaction and Pervasive Computing,C
UIC,IEEE International Conference on Ubiquitous Intelligence and Computing,http://dblp.uni-trier.de/db/conf/uic/,Human-Computer Interaction and Pervasive Computing,C
HAPTICS,IEEE World Haptics Conference,http://dblp.uni-trier.de/db/conf/haptics/,Human-Computer Interaction and Pervasive Computing,C
INTERACT,IFIP TC13 Conference on Human-Computer Interaction,http://dblp.uni-trier.de/db/conf/interact/,Human-Computer Interaction and Pervasive Computing,C
IDC,Interaction Design and Children,http://dblp.uni-trier.de/db/conf/acmidc/,Human-Computer Interaction and Pervasive Computing,C
CollaborateCom,International Conference on Collaborative Computing: Networking Applications and Worksharing,http://collaboratecom.org,Human-Computer Interaction and Pervasive Computing,C
CSCWD,International Conference on Computer Supported Cooperative Work in Design,http://dblp.uni-trier.de/db/conf/cscwd/,Human-Computer Interaction and Pervasive Computing,C
CoopIS,International Conference on Cooperative Information Systems,http://dblp.uni-trier.de/db/conf/coopis/,Human-Computer Interaction and Pervasive Computing,C
MobiQuitous,International Conference on Mobile and Ubiquitous Systems: Computing Networking and Services,http://dblp.uni-trier.de/db/conf/mobiquitous/,Human-Computer Interaction and Pervasive Computing,C
AVI,International Working Conference on Advanced Visual Interfaces,http://dblp.uni-trier.de/db/conf/avi/,Human-Computer Interaction and Pervasive Computing,C
WWW,International World Wide Web Conferences,http://dblp.uni-trier.de/db/conf/www/,Cross Field / Emerging Technology,A
RTSS,Real-Time Systems Symposium,http://dblp.uni-trier.de/db/conf/rtss/,Cross Field / Emerging Technology,A
CogSci,Cognitive Science Society Annual Conference,https://dblp.uni-trier.de/db/conf/cogsci/,Cross Field / Emerging Technology,B
BIBM,IEEE International Conference on Bioinformatics and Biomedicine,http://dblp.uni-trier.de/db/conf/bibm/,Cross Field / Emerging Technology,B
EMSOFT,International Conference on Embedded Software,http://dblp.uni-trier.de/db/conf/emsoft/,Cross Field / Emerging Technology,B
ISMB,International conference on Intelligent Systems for Molecular Biology,http://www.iscb.org/about-ismb,Cross Field / Emerging Technology,B
RECOMB,International Conference on Research in Computational Molecular Biology,http://dblp.uni-trier.de/db/conf/recomb/,Cross Field / Emerging Technology,B
AMIA,American Medical Informatics Association Annual Symposium,http://dblp.uni-trier.de/db/conf/amia/,Cross Field / Emerging Technology,C
APBC,Asia Pacific Bioinformatics Conference,http://dblp.uni-trier.de/db/conf/apbc/,Cross Field / Emerging Technology,C
BIGDATACONF,IEEE International Conference on Big Data,https://dblp.uni-trier.de/db/conf/bigdataconf/,Cross Field / Emerging Technology,C
IEEECLOUD,IEEE International Conference on Cloud Computing,http://dblp.uni-trier.de/db/conf/IEEEcloud/,Cross Field / Emerging Technology,C
SMC,IEEE International Conference on Systems Man  and Cybernetics,https://dblp.uni-trier.de/db/conf/smc/,Cross Field / Emerging Technology,C
COSIT,International Conference on Spatial Information Theory,http://dblp.uni-trier.de/db/conf/cosit/,Cross Field / Emerging Technology,C
ISBRA,International Symposium on Bioinformatics Research and Applications,https://dblp.uni-trier.de/db/conf/isbra/,Cross Field / Emerging Technology,C
